"","Id","MSSubClass","MSZoning","LotFrontage","LotArea","Street","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","MiscVal","MoSold","YrSold","SaleType","SaleCondition","saleprice"
"829",2289,20,4,110,14333,2,4,4,1,1,1,16,3,3,1,3,8,5,2007,2007,2,1,11,13,3,0,3,5,3,3,4,2,3,1518,6,0,590,2108,1,1,2,4,2122,0,0,2122,1,0,2,1,2,1,3,7,7,1,1,2,2007,1,3,938,4,5,3,130,142,0,0,0,0,0,11,2007,7,6,302593.493063144
"830",2290,60,4,107,13641,2,4,4,1,5,1,16,3,3,1,5,9,5,2007,2007,4,1,6,6,2,456,1,5,3,1,4,2,3,1304,6,0,630,1934,1,1,2,4,1943,713,0,2656,1,0,2,1,3,1,1,8,7,1,3,2,2007,2,3,1040,4,5,3,268,58,0,0,0,0,0,12,2007,7,6,395603.794509241
"831",2291,60,4,110,13440,2,4,4,1,5,1,16,3,3,1,5,8,5,2006,2007,4,1,11,13,2,190,3,5,3,1,4,4,6,0,6,0,1108,1108,1,1,2,4,1148,1402,0,2550,0,0,2,1,4,1,1,11,7,1,3,4,2006,1,3,670,4,5,3,120,39,0,0,0,0,0,3,2007,7,6,316798.162366638
"832",2292,20,4,105,15431,2,4,4,1,5,1,16,3,3,1,3,10,5,2005,2006,4,1,11,13,2,400,1,5,3,1,4,2,3,1430,6,0,564,1994,1,1,2,4,2046,0,0,2046,1,0,2,1,2,1,1,7,7,2,3,2,2005,1,3,878,4,5,3,188,65,0,0,175,0,0,8,2007,9,5,391232.09139019
"833",2293,20,4,107,13891,2,4,4,1,5,1,16,3,3,1,3,9,5,2007,2007,4,1,11,13,4,456,1,5,3,1,4,2,3,1812,6,0,740,2552,1,1,2,4,2552,0,0,2552,1,0,2,0,3,1,1,8,7,2,1,2,2007,1,3,932,4,5,3,130,28,0,0,0,0,0,10,2007,7,6,418267.285146616
"834",2294,60,4,118,13654,2,1,4,1,2,1,16,3,3,1,5,9,5,2005,2006,2,1,8,9,2,365,3,5,3,1,4,2,6,0,6,0,1704,1704,1,1,2,4,1722,1036,0,2758,0,0,2,1,4,1,1,9,7,1,1,4,2005,1,3,814,4,5,3,282,55,0,0,0,0,0,5,2007,9,5,354501.187784759
"835",2295,20,4,59,17169,2,2,4,1,2,1,16,3,3,1,3,10,5,2007,2007,4,1,6,6,2,970,1,5,3,1,4,1,3,1684,6,0,636,2320,1,1,2,4,2290,0,0,2290,2,0,2,1,2,1,1,7,7,1,3,2,2007,1,3,1174,4,5,3,192,30,0,0,0,0,0,8,2007,7,6,424155.86012708
"836",2296,60,4,134,16659,2,1,4,1,1,1,16,3,3,1,5,8,5,2007,2008,2,1,11,13,3,0,3,5,3,3,4,4,6,0,6,0,1582,1582,1,1,2,4,1582,570,0,2152,0,0,2,1,3,1,3,7,7,1,3,6,2007,3,2,728,4,5,3,0,368,0,0,0,0,0,6,2007,7,6,254352.806026064
"837",2297,60,4,82,9709,2,1,4,1,5,1,16,3,3,1,5,8,5,2007,2007,2,1,11,13,4,120,1,5,3,1,4,2,3,778,6,0,140,918,1,1,2,4,958,1142,0,2100,1,0,2,1,3,1,1,8,7,2,3,4,2007,1,3,786,4,5,3,172,104,0,0,0,0,0,9,2007,7,6,336891.344823468
"838",2298,20,4,94,13615,2,1,2,1,1,2,16,3,3,1,3,9,5,2006,2006,4,1,8,9,4,510,1,5,3,1,4,2,6,0,6,0,1802,1802,1,1,2,4,1802,0,0,1802,0,0,2,1,3,1,1,7,7,1,3,2,2006,1,3,843,4,5,3,158,105,0,0,0,0,0,6,2007,9,5,345567.231020763
"839",2299,60,4,99,13069,2,1,4,1,5,1,16,3,3,1,5,8,5,2004,2004,2,1,11,13,2,502,3,5,3,3,4,1,6,0,6,0,1706,1706,1,1,2,4,1718,1238,0,2956,0,0,2,1,5,1,1,11,7,1,1,4,2004,2,3,916,4,5,3,194,50,0,0,0,0,0,8,2007,9,5,341685.232271579
"840",2300,60,4,110,14277,2,4,4,1,5,1,16,3,3,1,5,8,5,2003,2003,2,1,11,13,2,280,3,5,3,1,4,3,3,938,6,0,379,1317,1,1,2,4,1217,1168,0,2385,1,0,2,1,3,1,3,7,7,1,3,2,2003,1,3,818,4,5,3,192,228,0,0,0,0,0,1,2007,9,5,308892.235675594
"841",2301,60,4,60,12568,2,4,4,1,5,1,16,3,3,1,5,8,5,2007,2007,4,1,11,13,4,246,3,5,3,1,4,1,3,669,6,0,226,895,1,1,2,4,895,923,0,1818,1,0,2,1,3,1,1,8,7,1,3,2,2007,1,3,774,4,5,3,196,104,0,0,0,0,0,8,2007,7,6,309565.17109589
"842",2302,20,4,70,9926,2,1,4,1,5,1,16,3,3,1,3,7,5,2005,2006,2,1,11,13,2,210,3,5,3,3,4,3,3,1178,6,0,436,1614,1,1,2,4,1614,0,0,1614,1,0,2,0,3,1,3,7,7,0,3,2,2005,2,3,878,4,5,3,100,38,0,0,0,0,0,5,2007,9,5,247587.084012019
"843",2303,20,4,71,9254,2,1,4,1,5,1,16,3,3,1,3,8,5,2005,2005,2,1,11,13,2,210,3,5,3,3,4,4,3,119,6,0,1602,1721,1,1,2,4,1721,0,0,1721,1,0,2,0,3,1,3,7,7,0,3,2,2005,2,2,554,4,5,3,168,27,0,0,0,0,0,1,2007,9,5,235756.68077627
"844",2304,60,4,92,10732,2,1,4,1,1,1,16,3,3,1,5,8,5,2006,2007,2,1,11,13,3,0,3,5,3,3,4,4,6,0,6,0,1298,1298,1,1,2,4,1298,530,0,1828,0,0,2,1,3,1,3,7,7,0,3,4,2006,2,3,876,4,5,3,0,40,0,0,0,0,0,2,2007,7,6,242328.675182166
"845",2305,120,4,34,3901,2,4,4,1,5,1,16,3,3,4,3,6,5,2005,2006,2,1,11,13,4,182,3,5,3,3,4,1,1,866,6,0,436,1302,1,1,2,4,1302,0,0,1302,1,0,1,1,1,1,3,5,7,1,3,2,2005,2,2,631,4,5,3,110,50,0,0,0,0,0,8,2007,7,6,202135.956619742
"846",2306,120,4,34,3903,2,4,4,1,5,1,16,3,3,4,3,6,5,2005,2006,2,1,11,13,4,182,3,5,3,3,4,1,1,1030,6,0,272,1302,1,1,2,4,1302,0,0,1302,1,0,1,1,1,1,3,5,7,1,3,2,2005,2,2,631,4,5,3,110,50,0,0,0,0,0,5,2007,9,5,202217.325607371
"847",2307,120,4,41,6289,2,1,4,1,5,1,16,3,3,5,3,6,5,2005,2006,2,1,11,13,4,256,3,5,3,3,4,1,1,762,6,0,600,1362,1,1,2,4,1362,0,0,1362,1,0,2,0,2,1,3,6,7,1,3,2,2005,2,2,460,4,5,3,192,28,0,0,0,0,0,6,2007,9,5,205214.080605103
"848",2308,120,4,34,4590,2,4,4,1,5,1,16,3,3,4,3,8,5,2006,2006,2,1,11,13,4,108,3,5,3,3,2,3,3,24,6,0,1530,1554,1,1,2,4,1554,0,0,1554,0,0,2,0,2,1,3,6,7,1,3,2,2006,2,2,627,4,5,3,156,73,0,0,0,0,0,5,2007,6,5,217091.265302599
"849",2309,120,4,48,7841,2,1,4,1,5,1,16,3,3,5,3,9,5,2005,2005,4,1,8,9,2,394,1,5,3,1,4,4,3,848,6,0,729,1577,1,1,2,4,1577,0,0,1577,1,0,2,0,2,1,1,6,7,1,3,2,2005,2,2,564,4,5,3,203,39,0,0,0,0,0,5,2007,9,5,295141.806325361
"850",2310,120,4,48,6240,2,4,4,1,5,1,16,3,3,5,3,8,5,2006,2006,4,1,8,9,2,176,3,5,3,3,4,4,3,24,6,0,1300,1324,1,1,2,4,1324,0,0,1324,0,0,2,0,2,1,3,6,7,1,3,2,2006,1,2,550,4,5,3,0,38,0,0,0,0,0,9,2007,7,6,195303.595858134
"851",2311,120,4,48,3242,2,4,4,1,5,1,16,3,3,5,3,7,5,2003,2003,2,1,11,15,4,235,3,5,3,3,4,4,3,1000,6,0,405,1405,1,1,2,4,1405,0,0,1405,1,0,2,0,2,1,3,6,7,1,3,2,2003,2,2,478,4,5,3,136,36,0,0,0,0,0,3,2007,9,5,209068.912140703
"852",2312,60,4,59,15810,2,1,4,1,5,1,9,7,3,1,5,6,5,2007,2007,2,1,11,13,3,0,3,5,2,3,4,4,6,0,6,0,768,768,1,1,2,4,768,728,0,1496,0,0,3,0,3,1,3,7,7,0,3,2,2007,3,2,572,4,5,3,100,0,0,0,0,0,0,5,2007,7,6,189490.565764003
"853",2313,60,4,65,10237,2,4,4,1,5,1,9,7,3,1,5,6,5,2005,2006,2,1,11,13,3,0,3,5,3,3,4,4,6,0,6,0,768,768,1,1,2,4,768,768,0,1536,0,0,2,1,3,1,3,6,7,1,3,2,2005,1,2,400,4,5,3,100,38,0,0,0,0,0,6,2007,9,5,185765.840146807
"854",2314,60,4,58,13204,2,1,4,1,5,1,9,7,3,1,5,7,5,2006,2007,2,1,11,13,4,44,4,5,3,3,4,4,6,0,6,0,608,608,1,1,2,4,608,850,0,1458,0,0,2,0,3,1,3,6,7,0,3,4,2007,1,2,454,4,5,3,100,33,0,0,0,0,0,5,2007,7,6,192976.112878983
"855",2315,60,4,62,8857,2,1,4,1,5,1,9,3,3,1,5,6,5,2006,2006,2,1,11,13,3,0,3,5,3,3,4,4,6,0,6,0,738,738,1,1,2,4,738,757,0,1495,0,0,2,1,3,1,3,7,7,1,3,2,2006,2,2,440,4,5,3,100,30,0,0,0,0,0,3,2007,7,6,185289.000939386
"856",2316,60,4,63,9729,2,1,4,1,5,1,9,3,3,1,5,6,5,2006,2007,2,1,11,13,3,0,3,5,3,3,4,4,6,0,6,0,698,698,1,1,2,4,698,1048,0,1746,1,0,2,1,3,1,3,6,7,1,3,4,2007,3,3,350,4,5,3,0,34,0,0,0,0,0,6,2007,7,6,208696.606911932
"857",2317,20,4,88,12216,2,1,4,1,1,1,9,3,3,1,3,6,5,2005,2005,2,1,11,13,3,0,4,5,3,3,4,1,3,918,6,0,408,1326,1,1,2,4,1326,0,0,1326,1,0,2,0,3,1,3,6,7,0,3,2,2005,1,2,388,4,5,3,120,23,0,0,0,0,2000,6,2007,9,5,201918.379609914
"858",2318,60,4,72,8229,2,1,4,1,5,1,9,3,3,1,5,6,5,2007,2007,2,1,11,13,4,22,3,5,3,3,4,1,6,0,6,0,752,752,1,1,2,4,752,752,0,1504,0,0,2,1,3,1,3,6,7,0,3,2,2007,1,2,440,4,5,3,100,32,0,0,0,0,0,12,2007,7,6,202825.472087884
"859",2319,60,4,64,7713,2,4,4,1,5,1,9,3,3,1,5,7,5,2007,2007,2,1,11,13,4,16,3,5,3,3,4,4,6,0,6,0,728,728,1,1,2,4,728,728,0,1456,0,0,2,1,3,1,3,7,7,0,3,2,2007,1,2,400,4,5,3,100,24,0,0,0,0,0,7,2007,7,6,200170.037342129
"860",2320,20,4,64,7697,2,4,4,1,5,1,9,3,3,1,3,7,6,2007,2007,2,1,11,13,2,0,3,5,3,3,4,4,6,0,6,0,1246,1246,1,1,2,4,1258,0,0,1258,0,0,2,0,3,1,3,6,7,0,3,2,2007,2,2,462,4,5,3,0,0,0,0,0,0,0,8,2007,7,6,195370.69109294
"861",2321,120,4,60,3621,2,4,4,1,5,1,1,3,3,5,3,8,5,2003,2003,4,1,11,13,2,72,3,5,3,3,4,2,3,1084,6,0,322,1406,1,1,2,4,1589,0,0,1589,1,0,2,0,2,1,3,7,7,1,5,2,2003,1,3,630,4,5,3,143,20,0,0,0,0,0,11,2007,9,5,237384.292360767
"862",2322,20,4,53,3710,2,4,4,1,5,1,1,3,3,1,3,7,5,2007,2007,2,1,11,13,2,16,3,5,3,3,4,1,6,0,6,0,1266,1266,1,1,2,4,1266,0,0,1266,0,0,2,0,2,1,3,6,7,1,3,2,2007,1,2,388,4,5,3,100,16,0,0,0,0,0,8,2007,7,6,200739.122280605
"863",2323,80,4,65,16219,2,2,4,1,5,1,9,3,3,1,7,7,5,2004,2005,2,1,11,13,3,0,3,5,3,3,4,2,3,779,6,0,56,835,1,1,2,4,1119,0,0,1119,1,0,2,0,2,1,3,5,7,0,3,2,2004,1,2,437,4,5,3,100,24,0,0,0,0,0,4,2007,9,5,198262.778172391
"864",2324,80,4,87,11084,2,1,4,1,1,1,9,3,3,1,7,7,5,2004,2004,2,1,11,13,3,0,3,5,3,3,4,4,3,192,6,0,192,384,1,1,2,4,744,630,0,1374,1,0,2,1,3,1,3,8,7,1,3,4,2004,1,2,400,4,5,3,100,0,0,0,0,0,0,6,2007,9,4,186953.214568257
"865",2325,20,4,59,10936,2,1,4,1,5,1,9,3,3,1,3,7,5,2006,2006,2,1,11,13,3,0,3,5,3,3,4,1,6,0,6,0,1510,1510,1,1,2,4,1525,0,0,1525,0,0,2,1,3,1,3,6,7,1,3,2,2006,2,2,534,4,5,3,100,18,0,0,0,0,0,4,2007,7,6,223969.329577386
"866",2326,80,4,60,11950,2,1,4,1,1,1,9,3,3,1,7,7,5,2003,2003,2,1,11,13,3,0,3,5,3,3,4,4,6,0,6,0,384,384,1,1,2,4,754,640,0,1394,0,0,2,1,3,1,3,7,7,1,5,4,2003,1,2,400,4,5,3,100,0,0,0,0,0,0,10,2007,9,5,187786.482552103
"867",2327,60,4,63,7875,2,4,4,1,5,1,9,3,3,1,5,7,5,2003,2003,2,1,11,13,2,16,3,5,3,3,4,4,6,0,6,0,847,847,1,1,2,4,847,1101,0,1948,0,0,2,1,4,1,3,8,7,1,3,4,2003,1,2,434,4,5,3,0,48,0,0,0,0,0,7,2007,9,5,213807.462760391
"868",2328,60,4,60,8740,2,1,4,1,5,1,9,3,3,1,5,7,5,2002,2002,2,1,11,13,3,0,3,5,3,3,4,4,3,574,6,0,280,854,1,1,2,4,864,1131,0,1995,0,0,2,1,4,1,3,8,7,1,3,4,2002,1,2,435,4,5,3,264,48,0,0,0,0,0,7,2007,9,5,229416.132508292
"869",2329,60,4,58,9487,2,1,4,1,5,1,9,3,3,1,5,6,5,2000,2000,2,1,11,13,3,0,4,5,3,3,4,4,3,520,6,0,395,915,1,1,2,4,940,750,0,1690,1,0,2,1,3,1,4,7,7,1,5,2,2000,2,2,442,4,5,3,0,50,0,0,0,0,0,6,2007,9,5,182449.106760369
"870",2330,60,4,59,9649,2,1,4,1,5,1,9,3,3,1,5,6,5,1999,2000,2,1,11,13,3,0,4,5,3,3,4,4,6,0,6,0,941,941,1,1,2,4,961,683,0,1644,0,0,2,1,3,1,4,7,7,1,5,2,1999,2,2,460,4,5,3,460,42,0,0,0,0,0,5,2007,9,5,172325.620675836
"871",2331,60,4,100,12191,2,1,4,1,5,1,14,3,3,1,5,8,5,1997,1998,4,1,11,13,2,515,3,5,3,3,4,1,3,1181,6,0,598,1779,1,1,2,4,1779,772,0,2551,1,0,2,1,4,1,3,8,7,2,5,2,1998,1,3,925,4,5,3,76,61,0,0,0,0,0,6,2007,9,5,319291.291140733
"872",2332,60,4,89,10557,2,1,4,1,5,1,14,3,3,1,5,9,5,1998,1998,2,1,8,9,2,422,3,5,3,1,4,2,3,672,6,0,736,1408,1,1,2,4,1671,1407,0,3078,1,0,2,1,4,1,3,9,7,1,5,2,1998,1,3,806,4,5,3,108,87,0,0,0,0,0,7,2007,9,5,361253.758143622
"873",2333,60,4,74,11002,2,1,4,1,5,1,14,3,3,1,5,8,5,1998,1999,2,1,11,13,3,0,3,5,3,3,4,4,3,1048,6,0,341,1389,1,1,2,4,1411,1171,0,2582,1,0,2,1,4,1,3,9,7,1,5,2,1998,1,3,758,4,5,3,286,60,0,0,0,0,0,1,2007,9,5,293673.741276811
"874",2334,60,4,83,10790,2,4,4,1,5,1,14,3,3,1,5,7,5,1998,1998,2,1,11,13,2,275,3,5,3,3,4,4,6,0,6,0,1066,1066,1,1,2,4,1108,1277,0,2385,0,0,2,1,4,1,3,8,7,1,5,4,1998,1,3,600,4,5,3,120,38,0,0,0,0,0,5,2007,9,5,256616.045443067
"875",2335,60,4,88,11762,2,4,4,1,5,1,14,3,3,1,5,8,5,1992,1993,2,1,11,13,2,309,3,5,3,1,4,4,3,335,6,0,770,1105,1,1,2,4,1105,1097,0,2202,1,0,2,1,4,1,3,9,7,1,5,2,1992,2,2,517,4,5,3,0,65,0,0,144,0,0,9,2007,9,5,280297.473868195
"876",2336,60,4,82,9044,2,1,4,1,5,1,14,3,3,1,5,8,5,1996,1997,2,1,11,13,2,526,3,3,3,3,4,4,3,1225,6,0,100,1325,1,1,2,4,1335,1203,0,2538,0,0,2,1,4,1,3,8,7,1,5,2,1996,2,3,933,4,5,3,198,92,0,0,0,0,0,5,2007,9,5,302618.640530007
"877",2337,20,4,75,9910,2,4,4,1,5,1,21,2,3,1,3,7,6,2007,2007,2,1,11,13,3,0,3,5,3,3,4,4,6,0,6,0,1369,1369,1,1,2,4,1369,0,0,1369,0,0,2,0,3,1,3,5,7,0,3,2,2007,3,2,605,4,5,3,0,203,0,0,0,0,0,9,2007,7,6,207868.953560298
"878",2338,20,4,91,11830,2,4,4,1,5,1,21,2,3,1,3,8,5,2007,2007,2,1,11,13,2,164,3,5,3,3,4,4,3,1220,6,0,322,1542,1,1,2,4,1542,0,0,1542,1,0,2,0,3,1,3,6,7,1,3,2,2007,3,3,852,4,5,3,168,110,0,0,0,0,0,7,2007,7,6,254684.23117421
"879",2339,20,4,76,10612,2,4,4,1,5,1,21,3,3,1,3,8,5,2006,2006,2,1,11,13,2,248,3,5,3,3,4,3,3,28,6,0,1496,1524,1,3,2,4,1534,0,0,1534,0,0,2,0,3,1,3,7,7,1,3,2,2006,1,2,484,4,5,3,168,46,0,0,0,0,0,1,2007,9,4,226898.453079608
"880",2340,20,4,98,12291,2,1,4,1,5,1,21,3,3,1,3,10,5,2007,2007,4,1,6,6,2,754,1,5,3,1,4,1,3,1572,6,0,394,1966,1,1,2,4,1966,0,0,1966,1,0,2,0,1,1,1,6,7,1,3,2,2007,1,3,1092,4,5,3,76,52,0,0,0,0,0,10,2007,7,6,394343.322679779
"881",2341,20,4,85,9965,2,4,4,1,3,1,21,2,3,1,3,7,5,2007,2007,2,1,11,13,3,0,3,5,3,3,4,4,6,0,6,0,1528,1528,1,1,2,4,1528,0,0,1528,0,0,3,2,3,1,3,6,7,1,5,2,2007,3,2,480,4,5,3,0,228,0,0,0,0,0,9,2007,7,6,212195.496578596
"882",2342,20,4,74,8847,2,4,4,1,5,1,21,3,3,1,3,8,5,2005,2005,2,1,11,13,2,148,3,5,3,3,4,1,3,769,6,0,769,1538,1,1,2,4,1538,0,0,1538,1,0,2,0,3,1,3,7,7,0,3,2,2005,2,2,484,4,5,3,146,40,0,0,0,0,0,12,2007,9,5,244231.30448126
"883",2343,20,4,70,8251,2,4,4,1,5,1,21,3,3,1,3,7,5,2005,2006,2,1,11,13,2,143,3,5,3,3,2,1,3,778,6,0,716,1494,1,1,2,4,1506,0,0,1506,1,0,2,0,3,1,3,7,7,1,3,2,2005,2,2,672,4,5,3,192,35,0,0,0,0,0,4,2007,9,5,229869.697395142
"884",2344,60,4,70,9605,2,4,4,1,5,1,21,3,3,1,5,7,5,2006,2006,2,1,11,13,3,0,3,5,3,3,4,4,6,0,6,0,982,982,1,1,2,4,982,995,0,1977,0,0,2,1,3,1,3,7,7,0,3,2,2006,2,3,574,4,5,3,240,53,0,0,0,0,0,7,2007,9,4,230150.793074306
"885",2345,60,4,75,8778,2,4,4,1,5,1,21,3,3,1,5,8,5,2006,2006,2,1,11,13,3,0,3,5,3,3,4,4,6,0,6,0,1302,1302,1,1,2,4,1302,528,0,1830,0,0,2,1,3,1,3,7,7,0,3,4,2006,2,3,859,4,5,3,0,40,0,0,0,0,0,3,2007,9,5,239062.683466235
"886",2346,20,2,72,8640,2,4,4,1,5,1,21,3,3,1,3,8,5,2007,2007,2,1,11,13,3,0,3,5,3,3,4,4,3,24,6,0,1314,1338,1,1,2,4,1338,0,0,1338,0,0,2,0,3,1,3,6,7,0,3,2,2007,2,2,598,4,5,3,0,141,0,0,0,0,0,11,2007,7,6,212709.401839539
"887",2347,20,2,75,9000,2,4,4,1,5,1,21,3,3,1,3,7,5,2006,2007,2,1,11,13,3,0,3,5,3,3,4,4,6,0,6,0,1335,1335,1,1,2,4,1335,0,0,1335,0,0,2,0,3,1,3,6,7,0,3,2,2007,2,2,575,4,5,3,0,210,0,0,0,0,0,6,2007,7,6,199991.699399507
"888",2348,60,2,72,8640,2,4,4,1,5,1,21,3,3,1,5,8,5,2007,2007,2,1,11,13,3,0,3,5,3,3,4,1,3,350,6,0,546,896,1,1,2,4,896,896,0,1792,0,0,2,1,3,1,3,8,7,0,3,2,2007,1,2,590,4,5,3,184,96,0,0,0,0,0,11,2007,7,6,243138.859253454
"889",2349,60,2,81,10411,2,4,4,1,1,1,21,3,3,1,5,5,5,2007,2007,2,1,11,13,3,0,3,5,2,3,4,4,6,0,6,0,725,725,1,1,2,4,725,863,0,1588,0,0,3,0,3,1,3,8,7,0,3,2,2007,3,2,561,4,5,3,0,0,0,0,0,0,0,7,2007,7,6,178923.77056499
"890",2350,60,2,112,12217,2,1,4,1,5,1,21,3,3,1,5,8,5,2007,2007,4,1,13,15,3,0,3,5,3,1,4,1,3,745,6,0,210,955,1,1,2,4,955,925,0,1880,1,0,2,1,3,1,1,8,7,1,3,2,2007,1,3,880,4,5,3,168,127,0,0,0,0,0,12,2007,7,6,302230.250608391
"891",2351,20,2,84,10440,2,4,4,1,1,1,21,3,3,1,3,8,5,2007,2007,2,1,6,6,3,0,1,5,3,3,4,3,6,0,6,0,1574,1574,1,1,2,4,1584,0,0,1584,0,0,2,0,2,1,1,6,7,1,3,2,2007,1,2,594,4,5,3,0,256,0,0,0,0,0,5,2007,7,6,269319.905154273
"892",2352,20,2,100,11824,2,1,4,1,1,1,21,3,3,1,3,8,5,2006,2006,2,1,11,13,2,298,3,5,3,3,4,1,6,0,6,0,1685,1685,1,1,2,4,1685,0,0,1685,0,0,2,0,2,1,3,5,7,1,3,2,2006,1,3,658,4,5,3,112,63,0,0,0,0,0,4,2007,9,5,257975.157576318
"893",2353,60,2,85,10625,2,4,4,1,5,1,21,3,3,1,5,6,5,2004,2004,2,1,11,13,2,353,3,5,3,3,4,1,6,0,6,0,1158,1158,1,1,2,4,1158,1285,0,2443,0,0,2,1,4,1,3,9,4,1,3,4,2004,2,3,744,4,5,3,193,127,0,0,0,0,0,6,2007,9,5,252519.91591239
"894",2354,20,4,63,7500,2,4,4,1,5,1,20,3,3,1,3,6,5,2006,2007,2,1,11,13,3,0,4,5,3,3,4,4,6,0,6,0,1100,1100,1,1,2,4,1100,0,0,1100,0,0,1,1,3,1,4,6,7,0,3,2,2005,3,0,0,4,5,3,0,136,0,0,0,0,0,6,2007,7,6,133801.40348171
"895",2355,20,4,63,7500,2,4,4,1,5,1,20,3,3,1,3,7,5,2006,2006,2,1,11,13,3,0,3,5,3,3,2,4,6,0,6,0,1143,1143,1,1,2,4,1143,0,0,1143,0,0,1,1,3,1,3,5,7,0,3,2,2005,3,0,0,4,5,3,0,55,0,0,0,0,0,10,2007,9,5,164884.181647463
"896",2356,20,4,60,12450,2,4,4,1,5,1,20,6,3,1,3,5,5,2003,2004,2,1,11,13,2,126,3,5,3,3,4,4,3,729,6,0,365,1094,1,1,2,4,1094,0,0,1094,1,0,1,0,3,1,3,6,7,0,3,6,2004,3,2,576,4,5,3,0,0,0,0,0,0,0,5,2007,9,5,169991.501749605
"897",2357,20,4,65,7441,2,1,4,1,5,1,20,3,3,1,3,7,5,2006,2006,2,1,11,13,2,170,3,5,3,3,4,4,6,0,6,0,1461,1461,1,1,2,4,1486,0,0,1486,0,0,2,0,3,1,3,7,7,0,3,2,2006,2,2,566,4,5,3,0,32,0,0,0,0,0,6,2007,9,5,206006.022753404
"898",2358,60,4,60,11613,2,2,4,1,1,1,20,3,3,1,5,6,5,1993,1997,2,1,11,13,3,0,3,5,3,3,4,4,1,480,6,0,384,864,1,1,2,4,920,900,0,1820,0,0,2,1,3,1,3,7,7,0,3,2,1993,2,2,492,4,5,3,144,85,0,0,0,0,0,5,2007,9,5,206641.434522421
"899",2359,160,4,50,8012,2,4,4,1,5,1,20,3,3,5,5,6,5,1980,1980,2,1,9,10,3,0,4,5,2,4,4,4,6,0,6,0,630,630,1,1,2,4,630,636,0,1266,0,0,1,1,2,1,4,5,7,2,5,2,1980,2,1,283,4,5,3,340,0,0,0,0,0,0,7,2007,9,5,109978.148378488
"900",2360,20,4,64,6285,2,4,4,1,5,1,19,3,3,1,3,5,5,1977,1977,2,1,9,10,3,0,4,5,2,3,4,4,4,138,5,351,405,894,1,5,2,4,894,0,0,894,1,0,1,0,2,1,4,5,7,0,3,6,1979,3,1,308,4,5,3,192,0,0,0,0,0,0,3,2007,9,5,111864.283112209
"901",2361,20,4,84,7476,2,4,4,1,1,1,19,3,3,1,3,5,7,1968,1968,2,1,7,7,3,0,4,5,2,4,4,4,5,812,6,0,228,1040,1,5,2,4,1040,0,0,1040,1,0,1,1,3,1,4,5,7,0,3,6,1991,1,2,686,4,5,3,188,0,0,0,0,0,0,6,2007,9,5,140501.166169788
"902",2362,60,4,60,19522,2,1,1,1,5,1,25,3,3,1,5,7,5,1990,1990,2,1,7,7,2,272,3,5,3,3,4,4,3,727,6,0,496,1223,1,3,2,4,1271,1232,0,2503,1,0,2,1,3,1,3,7,7,1,5,2,1990,2,2,564,4,5,3,0,99,0,0,182,0,0,2,2007,9,5,277250.361999599
"903",2363,20,4,44,10751,2,1,4,1,2,1,19,6,3,1,3,5,5,1974,1974,2,1,9,10,2,44,4,5,2,2,4,2,1,787,6,0,250,1037,1,5,2,4,1037,0,0,1037,1,0,1,0,2,1,4,5,7,0,3,2,1974,2,2,431,4,5,3,136,47,0,0,0,0,0,8,2007,9,5,155413.933189392
"904",2364,20,4,43,12712,2,1,4,1,2,1,19,6,3,1,3,6,7,1973,2006,2,1,6,6,3,0,4,5,2,3,4,3,1,968,6,0,76,1044,1,5,2,4,1055,0,0,1055,1,0,1,0,2,1,3,5,7,1,5,2,1973,2,2,542,4,5,3,455,0,0,0,0,0,0,1,2007,9,1,172260.994895736
"905",2365,120,2,45,4379,2,1,4,1,3,1,21,3,3,5,3,8,5,2004,2004,2,1,8,9,3,0,3,5,3,3,4,1,3,851,6,0,527,1378,1,1,2,4,1378,0,0,1378,1,0,2,0,2,1,3,6,7,1,3,2,2004,1,2,540,4,5,3,160,56,0,0,0,0,0,7,2007,9,5,218270.384347781
"906",2366,120,2,80,3523,2,1,4,1,5,1,21,3,3,5,3,8,5,2006,2007,2,1,11,13,4,30,3,5,3,3,4,4,3,60,6,0,1081,1141,1,1,2,4,1151,0,0,1151,1,0,2,0,2,1,3,5,7,0,3,2,2006,1,2,484,4,5,3,0,60,0,0,0,0,0,2,2007,7,6,189332.239744531
